state,resource,row_category,historical_label,counterfactual_label,driving_basis,current_value,proposed_value,decision,issue_type,chronology_note,regional_claim_note,full_state_footprint,primary_district_or_belt,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,state_pass_index,family_rewrite_triggered,notes
Hereroland,Dye Plantation,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: the northern communal belt is strongest in millet, sorghum, and maize; Otavi-Grootfontein allows some commercial maize/wheat; central highlands are mainly cattle.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is a maize-millet-plus-cattle savanna belt with a small Otavi crop pocket rather than a broad cereal province.,0,no,"Dye Plantation is outside the reviewed Hereroland basket: The reviewed Hereroland basket excludes wine, cotton, and humid plantation crops as non-core identities."
Hereroland,Opium,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: the northern communal belt is strongest in millet, sorghum, and maize; Otavi-Grootfontein allows some commercial maize/wheat; central highlands are mainly cattle.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is a maize-millet-plus-cattle savanna belt with a small Otavi crop pocket rather than a broad cereal province.,0,no,"Opium is outside the reviewed Hereroland basket: The reviewed Hereroland basket excludes wine, cotton, and humid plantation crops as non-core identities."
Hereroland,Silk Plantation,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: the northern communal belt is strongest in millet, sorghum, and maize; Otavi-Grootfontein allows some commercial maize/wheat; central highlands are mainly cattle.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is a maize-millet-plus-cattle savanna belt with a small Otavi crop pocket rather than a broad cereal province.,0,no,"Silk Plantation is outside the reviewed Hereroland basket: The reviewed Hereroland basket excludes wine, cotton, and humid plantation crops as non-core identities."
Hereroland,Coal Mine,Capped Resource,indirect_historical_support,rejected_counterfactual,exception,40,0,convert_to_exception,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,The reviewed Hereroland footprint remains an Otavi-Tsumeb base-metal corridor and agropastoral plateau; Namibia-wide coal geology does not localize a defended pre-1936 coal district inside this state.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Producing Mines and Their Products,https://www.mme.gov.na/minesprod/products/,"Base-metals and industrial-minerals sections list Namibia's producing commodities, including gold, lead-zinc concentrate, copper, manganese, salt, and iron, but no coal producer.",The Geology of Namibia,https://mme.gov.na/files/publications/09c_Geology_brochure.pdf,"p. 1: coal measures are hosted in Karoo rocks, while northern Namibia's named economic deposits in this summary are carbonate-hosted base metals such as Tsumeb and Kombat.",0,no,Kept coal disabled because the reviewed Hereroland footprint audits as an Otavi-Tsumeb base-metal district rather than a defended 1836-1936 coal producer. | Explicit zero retained because broad national coal geology does not become a Hereroland public row without a localized pre-1936 producer. | The reviewed Hereroland footprint remains an Otavi-Tsumeb base-metal corridor and agropastoral plateau; Namibia-wide coal geology does not localize a defended pre-1936 coal district inside this state.
Hereroland,Fishing,Capped Resource,indirect_historical_support,bounded_counterfactual,counterfactual,6,11,raise,formula-driven,Namibia never reaches GBR 1940 GDP per capita in the frozen series; candidate year 2004 is the strongest available development match under that ceiling.,"Walvis Bay and the central Namibian coast carry the dominant marine industry inside the SB split, so the national harvest anchor remains a bounded Hereroland fishing proxy rather than a silent whole-Namibia claim.",Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau","Annual Report 2004, Ministry of Fisheries and Marine Resources, Namibia",https://mfmr.gov.na/documents/411764/681828/Annual%2BReport%2B2004.pdf/6078f847-108c-f299-0d13-9c73ce8dbcf8?download=true&version=1.0,"Table 11: total fish harvest in 2004 = 567,133 tonnes.",FAO Fishery Country Profile - The Republic of Namibia,https://www.fao.org/fishery/docs/DOCUMENT/fcp/en/FI_CP_NA.pdf,p. 8 / section 5.1: marine catches not transhipped at sea are landed in Luderitz or Walvis Bay for processing and value addition.,0,no,"Kept the positive fishing row because the 2004 national catch anchor is still the best 1940-equivalent direct X, and Walvis Bay localizes that marine economy inside Hereroland. | No Y uplift or Z haircut is applied; the shared 1940-equivalent fishing frame still rounds the Walvis Bay-centred national harvest proxy to 11 caps. | Walvis Bay and the central Namibian coast carry the dominant marine industry inside the SB split, so the national harvest anchor remains a bounded Hereroland fishing proxy rather than a silent whole-Namibia claim."
Hereroland,Gold Mine,Capped Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Proposal registry rejects a standalone gold-mine slot here; any gold-family logic for this state stays out of the capped row until direct target evidence is frozen.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Gold Mine row in the proposal registry.,mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,Use alongside the proposal registry for state-level mining plausibility checks.,0,no,Kept the gold-mine slot at zero because there is no frozen target observation for a commercial gold-mine row in this state and the proposal registry does not defend one for the 1836-1936 horizon. | Explicit zero retained for Gold Mine despite a live comparator family because the target-side evidence chain is still absent. | Proposal registry rejects a standalone gold-mine slot here; any gold-family logic for this state stays out of the capped row until direct target evidence is frozen.
Hereroland,Iron Mine,Capped Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,The reviewed Hereroland footprint still lacks a localized commercial iron district; Namibia's first iron-ore producer is Dordabis-era Lodestone far later and outside this audited state footprint.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Lodestone to Become Namibia's First Iron Ore Producer,https://chamberofmines.org.na/blog-post/lodestone-namibias-first-iron-ore-producer/,"lines 30-47: the Chamber presents Lodestone as Namibia's first iron ore producer, with first shipment in August 2021 from the Dordabis project.",mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,Namibia section: the country should remain a small but high-quality lead state with virtually no coal or iron before 1936.,0,no,"Kept iron disabled because Hereroland does not localize a commercial 1836-1936 iron-mine chain, and Namibia's first modern iron producer is both far later and elsewhere. | Explicit zero retained because late Namibian iron production and broad prospectivity do not justify a Hereroland public mine row. | The reviewed Hereroland footprint still lacks a localized commercial iron district; Namibia's first iron-ore producer is Dordabis-era Lodestone far later and outside this audited state footprint."
Hereroland,Lead Mine,Capped Resource,direct_historical_support,not_needed,historical,0,2,raise,formula-driven,Mapped GDP geography lacks a value for the candidate resource years; representative year stayed manual.,"The Otavi-Tsumeb-Berg Aukas district remains one of the strongest base-metal cases in the scope, but bulk ore tonnage still overstates the slot-equivalent public cap.",Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau","Chronology of Namibian History, 1906",https://www.klausdierks.com/Chronology/63.htm,1906 entry: Tsumeb production reaches a maximum of 70 000 t before World War One.,National Earth Science Museum,https://www.mme.gov.na/gsn/museum/,Mines in Namibia display: the Geological Survey lists the Tsumeb polymetallic deposit among the country's key economic mineral deposits.,0,no,"Kept a positive lead row because pre-war Tsumeb and Berg Aukas confirm a genuine Otavi Mountainland base-metal district, but the public cap stays moderated well below raw ore-tonnage scale. | Representative-year choice stays manual because mapped GDP geography is unavailable; the shared 1940-equivalent lead frame still rounds the Tsumeb peak proxy to 2 caps with no Y or Z term. | The Otavi-Tsumeb-Berg Aukas district remains one of the strongest base-metal cases in the scope, but bulk ore tonnage still overstates the slot-equivalent public cap."
Hereroland,Sulfur Mine,Capped Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,"The Otavi Mountainland ore bodies are sulfide-rich, but this pass still does not find a localized sulfur or pyrite working chain comparable to the package's one-cap sulfur floor cases.",Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,Namibia section: Tsumeb and Berg Aukas can function as lead with only a small sulphur contribution because the ores are sulfide-rich.,National Earth Science Museum,https://www.mme.gov.na/gsn/museum/,"Mines in Namibia display: Tsumeb is listed as a polymetallic deposit, while Otjihase is the named copper-pyrite example elsewhere in Namibia.",0,no,"Kept sulfur disabled because Hereroland's reviewed support is a sulfide-rich lead district, not a documented sulfur or pyrite-working lane strong enough for a separate public Sulfur Mine row. | Explicit zero retained because sulfide-rich lead mining on its own does not meet the documented-working floor for a separate Sulfur Mine row. | The Otavi Mountainland ore bodies are sulfide-rich, but this pass still does not find a localized sulfur or pyrite working chain comparable to the package's one-cap sulfur floor cases."
Hereroland,Whaling,Capped Resource,indirect_historical_support,not_needed,exception,0,2,raise,manual family after searched evidence,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,"Proposal registry and family research both support keeping a small whaling slot here, but not escalating it beyond the current cap.",Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Whaling row in the proposal registry.,agriculture and fisheries research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Whaling section: keep the family on the Atlantic and Cape side, not as a generic slot for the whole coast or inland states.",0,no,"Retained a small whaling slot as an explicit exception because the frozen package still lacks a reproducible quantitative whaling anchor, but the reviewed coastal literature supports a real commercial whaling presence in this state footprint. | Explicit qualitative whaling exception retained because slot support is real but still underdetermined quantitatively. | Proposal registry and family research both support keeping a small whaling slot here, but not escalating it beyond the current cap."
Hereroland,Wood,Capped Resource,no_material_historical_support,rejected_counterfactual,exception,2,0,convert_to_exception,explicit exception,Representative year is audited metadata only for the forestry-capacity model; wood no longer uses GDP-selected plantation-estate rows.,Hereroland has no distinct commercial forestry slot; wooded savanna does not drive x.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is reviewed as a savanna-woodland agropastoral belt where cattle and grains dominate rather than forestry.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Namibia is a maize/millet-plus-cattle savanna belt, not a commercial timber belt.",0,no,explicit exception
Hereroland,Gold Fields (discovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,chronology,"This public row is a chronology gate: Namibia's first commercial gold mine begins in 1989, so the discovered special-field slot stays off for the 1836 start date.",The reviewed local gold story is late and mine-like rather than a nineteenth-century goldfield mechanic; even the Otavi-side Otjikoto chain belongs to modern exploration and production.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Gold - Chamberofmines,https://chamberofmines.org.na/portfolio/gold/,lines 34-36: commercial-scale production remained limited until the late 20th century; Navachab in 1989 was Namibia's first-ever gold mine; Otjikoto only followed in 2014.,Producing Mines and Their Products,https://www.mme.gov.na/minesprod/products/,"Gold section lists modern gold producers Navachab and B2Gold in the ministry's producing-mine registry, not a pre-1936 Hereroland goldfield.",0,no,Kept discovered gold fields disabled because Hereroland does not localize a start-date goldfield and Namibia's first commercial gold mine is much later. | Explicit zero retained for the discovered slot because Namibia's commercial gold chronology is late and does not imply an already-discovered 1836 field in Hereroland. | The reviewed local gold story is late and mine-like rather than a nineteenth-century goldfield mechanic; even the Otavi-side Otjikoto chain belongs to modern exploration and production.
Hereroland,Gold Fields (undiscovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,Representative year is metadata only for this row; the reviewed Hereroland gold story is a very late hard-rock mine chain rather than a nineteenth-century or early-twentieth-century goldfield special.,"Otjikoto confirms some local gold potential near Otavi, but the chain is too late, too exploration-driven, and too mine-specific to justify a public undiscovered gold-fields mechanic in this audit.",Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",Gold - Chamberofmines,https://chamberofmines.org.na/portfolio/gold/,"lines 35-36: Navachab in 1989 starts Namibia's commercial gold industry, while the Otavi-side Otjikoto mine was only developed in the 2010s and first produced in 2014.",Producing Mines and Their Products,https://www.mme.gov.na/minesprod/products/,"Gold section lists current gold producers rather than any historical Hereroland goldfield, reinforcing that the surviving chain is modern mine production.",0,no,"Kept undiscovered gold fields disabled because the reviewed Hereroland gold evidence resolves as a very late mine-development story, not as a bounded local goldfield special. | Explicit zero retained for the latent gold-fields slot because the surviving local gold evidence is mine-specific and very late, not a public goldfield mechanic comparable to the package's accepted special rows. | Otjikoto confirms some local gold potential near Otavi, but the chain is too late, too exploration-driven, and too mine-specific to justify a public undiscovered gold-fields mechanic in this audit."
Hereroland,Oil (discovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Oil (discovered) row in the proposal registry.,,,,0,no,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state. | Explicit zero retained for oil until a localized petroleum target row is frozen. | Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.
Hereroland,Oil (undiscovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Oil (undiscovered) row in the proposal registry.,,,,0,no,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state. | Explicit zero retained for oil until a localized petroleum target row is frozen. | Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.
Hereroland,Rubber (discovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Proposal registry does not defend a discovered rubber slot here.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Rubber (discovered) row in the proposal registry.,,,,0,no,Kept discovered rubber disabled because no localized plantation chain or quantitative target observation survives the current provenance pass. | Explicit zero retained for discovered rubber until localized plantation evidence is frozen. | Proposal registry does not defend a discovered rubber slot here.
Hereroland,Rubber (undiscovered),Special Resource,indirect_historical_support,rejected_counterfactual,exception,0,0,keep,counterfactual checked and rejected,Representative year is audited metadata only for the latent-rubber land-capacity model; rubber no longer uses GDP-selected output rows here.,Hereroland is a savanna agropastoral state and does not support latent rubber.,Full northern Namibia / STATE_HEREROLAND split-state footprint,"northern communal belt, Otavi-Grootfontein pocket, and central plateau",resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Hereroland / Rubber (undiscovered) row in the proposal registry.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Namibia analogues are savanna agropastoral systems, not rubber belts.",0,no,Latent-rubber model keeps this row as an explicit zero exception because the audited state footprint does not support a bounded plantation slot. | Explicit zero retained under the latent-rubber model because the audited state footprint does not support a bounded plantation slot. | Proposal registry rejects a latent rubber slot here; broad tropical suitability is not enough to keep the cap enabled.
Namaqualand,Arable Land,Arable,indirect_historical_support,bounded_counterfactual,counterfactual,30,2,lower,formula-driven,Representative year is audit metadata only for this public row.,Namaqualand arable capacity uses a bounded southern Namibia proxy.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,formula-driven
Namaqualand,Wheat Farm,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Wheat Farm is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
Namaqualand,Livestock Ranch,Arable Resource,direct_historical_support,not_needed,unchanged_baseline,yes,yes,keep,researched_and_live,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,No broader regional claim is driving the row; the reviewed crop basket is state-specific.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Livestock Ranch is inside the reviewed Namaqualand basket: Southern Namibia is an arid sheep-and-goat state with only a narrow irrigated grape belt along the Orange system.
Namaqualand,Vineyard,Arable Resource,indirect_historical_support,bounded_counterfactual,counterfactual,no,yes,flip_yes_no,"Counterfactual checked; the lower Orange irrigation fringe can support a narrow vineyard lane, but the Aussenkehr export story is much later than direct 1836-1936 statewide history.",Gameplay crop availability is reviewed against the 1836-1936 state basket; later localized irrigation development is only used as bounded counterfactual support for a narrow lane.,Vineyard remains enabled in Namaqualand as a bounded lower-Orange irrigation lane rather than as broad direct historical viticulture.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Namibia - Tandjieskoppe Green Scheme Project - Appraisal Report,https://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Namibia_-_Tandjieskoppe_Green_Scheme_Project_-_Appraisal_Report.pdf,"Section 4.6.1: grape production in Namibia is relatively new; the first recorded crop was produced in 1995, and Aussenkehr is identified as a grape-producing farm.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Vineyard remains enabled in Namaqualand as a bounded lower-Orange irrigation lane rather than as broad direct historical viticulture.
Namaqualand,Tea Plantation,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Tea Plantation is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
Namaqualand,Maize Farm,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Maize Farm is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
Namaqualand,Millet Farm,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Millet Farm is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
Namaqualand,Sugar Plantation,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Sugar Plantation is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
Namaqualand,Tobacco Plantation,Arable Resource,no_material_historical_support,not_needed,unchanged_baseline,no,no,keep,excluded,Gameplay crop availability is reviewed against the 1836-1936 state basket rather than a single-year output series.,Broader climatic or neighboring analogies are not treated as local support when the reviewed basket excludes the crop.,Full southern Namibia / STATE_NAMAQUALAND split-state footprint,"Karas grazing country, lower Orange irrigation fringe, and south-western coastal enclave",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Namibia section: southern and western desert-karoo zones are sheep/goat country, with agriculture surviving mainly in river-irrigated pockets.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,0,no,Tobacco Plantation is outside the reviewed Namaqualand basket: The reviewed Namaqualand basket excludes broad cereals and humid plantation crops outside the irrigated river fringe.
