sheet,geography,resource,year,normalized_quantity,normalized_unit,source_title,source_url,citation_locator,note,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note
S_Moz,Southern Mozambique target,Sugar Plantation,1929,87001.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 3, Exportação anual em toneladas, 1929: Açúcar = 87.001.",Colony-wide export proxy applied to the southern Mozambique sugar row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Sugar Plantation,1930,70000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Açúcar, 1930 = 70 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique sugar row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Sugar Plantation,1935,74000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Açúcar, 1935 = 74 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique sugar row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Sugar Plantation,1936,63000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Açúcar, 1936 = 63 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique sugar row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Sugar Plantation,1937,73000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Açúcar, 1937 = 73 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique sugar row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1923,30930.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 2, Exportação média anual em toneladas, período 1921-25: Milho = 30.930.",Colony-wide export proxy applied to the southern Mozambique maize row; year 1923 is the midpoint anchor for the 1921-25 average.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1929,28875.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 3, Exportação anual em toneladas, 1929: Milho = 28.875.",Colony-wide export proxy applied to the southern Mozambique maize row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1930,35000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Milho, 1930 = 35 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique maize row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1935,9000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Milho, 1935 = 9 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique maize row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1936,20000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Milho, 1936 = 20 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique maize row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Maize Farm,1937,2000.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 6, Principais Exportações de Moçambique 1928-1938: Milho, 1937 = 2 (milhares de toneladas).",Colony-wide export proxy applied to the southern Mozambique maize row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Cotton Plantation,1923,981.0,t output / proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 2, Exportação média anual em toneladas, período 1921-25: Algodão = 981.",Colony-wide cotton proxy applied to the southern Mozambique row; year 1923 is the midpoint anchor for the 1921-25 average.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Cotton Plantation,1929,1560.0,t output / export proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 3, Exportação anual em toneladas, 1929: Algodão = 1.560.",Colony-wide cotton proxy applied to the southern Mozambique row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Cotton Plantation,1930,91.0,t output / commercialized proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 4, Agricultura “Indígena” – Produção comercializada: Algodão caroço, 1930 = 91.",Colony-wide commercialized seed-cotton proxy applied to the southern Mozambique row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,Southern Mozambique target,Cotton Plantation,1933,1979.0,t output / commercialized proxy,O Movimento Associativo Africano em Moçambique: Tradição e Luta (1926-1962),https://run.unl.pt/server/api/core/bitstreams/a7426e5c-8034-41e8-8711-161d38782a00/content,"Quadro n.º 4, Agricultura “Indígena” – Produção comercializada: Algodão caroço, 1933 = 1.979.",Colony-wide commercialized seed-cotton proxy applied to the southern Mozambique row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
N_Namibia,Northern Namibia target,Lead Mine,1906,15000.0,t ore output / proxy,"Chronology of Namibian History, 1906",https://www.klausdierks.com/Chronology/63.htm,1906 entry: Tsumeb annual production begins with some 15 000 t of ore.,Early Tsumeb ore-production anchor mapped onto the northern Namibia lead-mine row as the SB polymetallic base-metal proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Hereroland target observations use a bounded northern Namibia proxy rather than a perfect state-only series.
N_Namibia,Northern Namibia target,Lead Mine,1913,70000.0,t ore output / proxy,"Chronology of Namibian History, 1906",https://www.klausdierks.com/Chronology/63.htm,1906 entry: Tsumeb production reaches a maximum of 70 000 t before World War One.,Pre-war Tsumeb peak ore-production anchor mapped onto the northern Namibia lead-mine row as the SB polymetallic base-metal proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Hereroland target observations use a bounded northern Namibia proxy rather than a perfect state-only series.
W_Cape,"W. Cape target
STATE_CAPE_COLONY
Vanilla name: Cape Colony",Vineyard,1820,9397511.0,L wine output / proxy,"Slave labor productivity and wine output: Stellenbosch, 1680–1828",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1220D349D6DEE842C7BD7C9DC0DCA97C/S1931436123000238a.pdf/slave_labor_productivity_and_wine_output_stellenbosch_16801828.pdf,"Table 2, decade 1820: Wine (liters) = 9,397,511.",Stellenbosch 1820s decade-average aggregate wine output used as an early Western Cape viticulture anchor.,state_localized,direct,distinct_slot_supported,1.0,Western Cape target observations are treated as state-localized evidence.
W_Cape,"W. Cape target
STATE_CAPE_COLONY
Vanilla name: Cape Colony",Vineyard,1904,27276540.0,L wine output / proxy,1911 Encyclopædia Britannica/Cape Colony,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Cape_Colony,"Agriculture and Allied Industries: annual output of wine is about 6,000,000 gallons.",Cape wine output anchor converted from imperial gallons to liters at 4.54609 L per gallon.,state_localized,direct,distinct_slot_supported,1.0,Western Cape target observations are treated as state-localized evidence.
W_Cape,"W. Cape target
STATE_CAPE_COLONY
Vanilla name: Cape Colony",Wheat Farm,1904,46293.5655,t output,1911 Encyclopædia Britannica/Cape Colony,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Cape_Colony,"Agriculture and Allied Industries: wheat yield in 1904 = 1,701,000 bushels.",Cape wheat anchor converted from bushels to metric tons at 27.2155 kg per bushel.,state_localized,direct,distinct_slot_supported,1.0,Western Cape target observations are treated as state-localized evidence.
Mpm_ESW,Mpumalanga + Eswatini target,Livestock Ranch,1921,210291.0,head cattle,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,"Native-owned stock table: 1921 cattle = 146,542; European-owned stock table: 1921 cattle = 63,749.",Swaziland cattle anchor using the sum of native-owned and European-owned cattle reported in the 1921 and 1930 agricultural census comparison table.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Livestock Ranch,1930,333604.0,head cattle,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,"Native-owned stock table: 1930 cattle = 268,390; European-owned stock table: 1930 cattle = 65,214.",Swaziland cattle anchor using the sum of native-owned and European-owned cattle reported in the 1921 and 1930 agricultural census comparison table.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Livestock Ranch,1936,399384.0,head cattle,Annual Report on the Colonies: Swaziland 1936,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1936/469190_1936_opt.pdf,"Cattle section: the number of cattle in the Territory at the end of 1936 was approximately 399,384.",Swaziland cattle-stock anchor from the territorial stock total reported for 1936.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Livestock Ranch,1937,403000.0,head cattle,Annual Report of the Colonies. Swaziland 1937,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1937/469190_1937_opt.pdf,"Cattle section: the number of cattle in the Territory was approximately 403,000 in 1937.",Swaziland cattle-stock anchor from the territorial stock total reported for 1937.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Livestock Ranch,1938,407460.0,head cattle,Annual Report on the Colonies: Swaziland 1938,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1938/469190_1938_opt.pdf,"Cattle section: the number of cattle in the Territory was approximately 407,460 in 1938.",Swaziland cattle-stock anchor from the territorial stock total reported for 1938.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Maize Farm,1930,2479.1545,t output,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,"Agriculture section: native maize production = 5,465,600 lb.",Swaziland maize anchor converted from pounds to metric tons.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Cotton Plantation,1930,1462.4644,t output,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,"Cotton section: about 9,000 acres were under cultivation, producing 3,224,182 pounds of cotton seed valued at £26,868.",Swaziland cotton anchor converted from pounds of cotton seed to metric tons as a plantation-output proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Tobacco Plantation,1930,263.0836,t output,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,"Tobacco section: it is estimated that 580,000 lb. of tobacco were produced.",Swaziland tobacco anchor converted from pounds to metric tons.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Tea Plantation,1930,0.0,t output,Annual Report on the Colonies: Swaziland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1930/469190_1930_opt.pdf,Tea section: tea seed had been obtained from Ceylon with a view to experimenting; it was too early to say what the results as a commercial crop might be.,Sourced zero anchor for Swaziland tea before commercial output existed.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Cotton Plantation,1938,0.0,t output,Annual Report on the Colonies: Swaziland 1938,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1938/469190_1938_opt.pdf,Agriculture section: Seed cotton produced was practically nil.,Sourced near-zero cotton anchor for drought-damaged Swaziland production in 1938.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,Mpumalanga + Eswatini target,Tobacco Plantation,1938,146.0678,t output,Annual Report on the Colonies: Swaziland 1938,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469190/469190_1938/469190_1938_opt.pdf,"Agriculture section: the tobacco produced during the year amounted to 322,020 lb. valued at £9,181.",Swaziland tobacco anchor converted from pounds to metric tons.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Lesotho,Lesotho target,Livestock Ranch,1934,400000.0,head cattle,"Annual Report on the Social and Economic Progress of the People of Basutoland, 1938",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Cattle comparative table: 1934 = 400,000 (estimated; no census taken in 1934).",Basutoland cattle anchor from the five-year comparative table in the 1938 annual report.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.
Lesotho,Lesotho target,Livestock Ranch,1935,352331.0,head cattle,"Annual Report on the Social and Economic Progress of the People of Basutoland, 1938",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Cattle comparative table: 1935 census = 352,331.",Basutoland cattle anchor from the five-year comparative table in the 1938 annual report.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.
Lesotho,Lesotho target,Livestock Ranch,1936,414872.0,head cattle,"Annual Report on the Social and Economic Progress of the People of Basutoland, 1938",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Cattle comparative table: 1936 census = 414,872.",Basutoland cattle anchor from the five-year comparative table in the 1938 annual report.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.
Lesotho,Lesotho target,Livestock Ranch,1937,418921.0,head cattle,"Annual Report on the Social and Economic Progress of the People of Basutoland, 1938",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Cattle comparative table: 1937 census = 418,921.",Basutoland cattle anchor from the five-year comparative table in the 1938 annual report.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.
Lesotho,Lesotho target,Livestock Ranch,1938,434990.0,head cattle,"Annual Report on the Social and Economic Progress of the People of Basutoland, 1938",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Cattle comparative table: 1938 census = 434,990.",Basutoland cattle anchor from the five-year comparative table in the 1938 annual report.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.
Zimbabwe,"Virginia Piedmont
STATE_VIRGINIA
Vanilla name: Virginia",Tobacco Plantation,1929,14865.4966,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: Virginia",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-virginia.pdf,"State table 4: Tobacco, pounds, 1929 = 32,772,810.",Historical Virginia tobacco anchor converted from pounds to metric tons.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,"Virginia Piedmont
STATE_VIRGINIA
Vanilla name: Virginia",Tobacco Plantation,1934,13567.1891,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: Virginia",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-virginia.pdf,"State table 4: Tobacco, pounds, 1934 = 29,910,532.",Historical Virginia tobacco anchor converted from pounds to metric tons.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Zimbabwe,"Virginia Piedmont
STATE_VIRGINIA
Vanilla name: Virginia",Tobacco Plantation,1939,15241.1209,t output,"Sixteenth Census of the United States: 1940. Agriculture, First Series, State Reports: Virginia",https://www2.census.gov/library/publications/decennial/1940/agriculture/1940-census-agriculture-vol-1-virginia.pdf,"State table 4: Tobacco, pounds, 1939 = 33,600,920.",Historical Virginia tobacco anchor converted from pounds to metric tons.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1860,432890.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1860 = 432,890.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1870,1076630.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1870 = 1,076,630.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1880,3162752.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1880 = 3,162,752.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1890,5558264.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1890 = 5,558,264.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1900,4078191.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1900 = 4,078,191.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1910,5131699.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1910 = 5,131,699.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1920,6455067.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1920 = 6,455,067.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1930,5463724.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1930 = 5,463,724.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1938,6000000.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Live Stock in Queensland table; cattle at 31 Dec. 1938 (prelim.) = 6,000,000.",Queensland statewide cattle series is used as the audited livestock proxy for the southeast Queensland hinterland comparator.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1870,2854.0,t cane sugar output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Sugar Production, Queensland table; sugar produced in 1870 = 2,854 tons.",Queensland coastal cane comparator uses the published sugar-output series to extend the raw data into the nineteenth century.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1880,15861.0,t cane sugar output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Sugar Production, Queensland table; sugar produced in 1880 = 15,861 tons.",Queensland coastal cane comparator uses the published sugar-output series to extend the raw data into the nineteenth century.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1890,68924.0,t cane sugar output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Sugar Production, Queensland table; sugar produced in 1890 = 68,924 tons.",Queensland coastal cane comparator uses the published sugar-output series to extend the raw data into the nineteenth century.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1900,92554.0,t cane sugar output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.31939,"Sugar Production, Queensland table; sugar produced in 1900 = 92,554 tons.",Queensland coastal cane comparator uses the published sugar-output series to extend the raw data into the twentieth century.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
