state,land_class,representative_year,raw_area_ha,effective_weight,effective_area_ha,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,row_id,row_status,supersedes_row_id,state_pass_index,changed_on,change_reason
Botswana,irrigated_perennial,1936,0.0,1.25,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0085,active,arable-target-capacity-0055,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Botswana,reliable_rainfed_crop,1936,50000.0,1.0,50000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0086,active,arable-target-capacity-0056,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Botswana,mixed_farming,1936,50000.0,0.75,37500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0087,active,arable-target-capacity-0057,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Botswana,commercial_pasture,1936,500000.0,0.4,200000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0088,active,arable-target-capacity-0058,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Botswana,marginal_grazing,1936,150000.0,0.15,22500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0089,active,arable-target-capacity-0059,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Botswana,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Annual Agricultural Survey Report 2019 Traditional Sector,https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRICULTURAL%20SURVEY%20REPORT%202019%20TRADITIONAL%20SECTOR.pdf,"Table 1.1 / p. 14 and sections 2.3.2.1-2.3.2.3 / pp. 10-12: cattle remain numerous while sorghum, maize, and millet are the main crop series.",Grains | Botswana Agricultural Marketing Board,https://www.bamb.co.bw/grains,Sorghum is treated as a staple grain; maize demand exceeds local output; millet is predominantly popular in central and northern Botswana.,state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0090,active,arable-target-capacity-0060,10,2026-04-23,Botswana pass 10: refreshed the arable land-capacity citations with official crop-and-cattle evidence.
Namaqualand,irrigated_perennial,1936,5000.0,1.25,5312.5,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0091,active,arable-target-capacity-0079,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Namaqualand,reliable_rainfed_crop,1936,0.0,1.0,0.0,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0092,active,arable-target-capacity-0080,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Namaqualand,mixed_farming,1936,10000.0,0.75,6375.0,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0093,active,arable-target-capacity-0081,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Namaqualand,commercial_pasture,1936,50000.0,0.4,17000.0,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0094,active,arable-target-capacity-0082,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Namaqualand,marginal_grazing,1936,242500.0,0.15,30918.75,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0095,active,arable-target-capacity-0083,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Namaqualand,desert_or_unusable,1936,0.0,0.0,0.0,"Arable land capacity is audited as potential effective commercial agricultural land; representative year is audit metadata, not an output-normalization target.",Full southern Namibia remains mainly arid Karas grazing country; only lower Orange/Aussenkehr-style irrigation and minor mixed-pastoral pockets drive the small commercial agricultural capacity.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming / pp. 36-41: Bethanie, Stolzenfels, and Aussenkehr document narrow irrigated cultivation, while the wider southern Namibia footprint remains arid and mining-enclave oriented.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^snam]: Arid southern Namibia supports extensive livestock and lower Orange irrigation belts with fruit and grapes.,regional_proxy,partial_overlap,distinct_slot_supported,0.85,Namaqualand arable capacity is a bounded southern Namibia proxy localized to lower Orange irrigation and Karas grazing; no GDP/output normalization drives land capacity.,arable-target-capacity-0096,active,arable-target-capacity-0084,14,2026-04-23,Namaqualand state pass: refreshed southern Namibia arable capacity citations and confirmed the lower-Orange/grazing footprint.
Lourenço Marques,irrigated_perennial,1936,180000.0,1.25,191250.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0097,active,arable-target-capacity-0061,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
Lourenço Marques,reliable_rainfed_crop,1936,850000.0,1.0,722500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0098,active,arable-target-capacity-0062,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
Lourenço Marques,mixed_farming,1936,1000000.0,0.75,637500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0099,active,arable-target-capacity-0063,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
Lourenço Marques,commercial_pasture,1936,450000.0,0.4,153000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0100,active,arable-target-capacity-0064,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
Lourenço Marques,marginal_grazing,1936,175000.0,0.15,22312.5,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0101,active,arable-target-capacity-0065,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
Lourenço Marques,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Full Lourenço Marques footprint checked first: Maputo Province, Maputo City, Inhambane, Gaza, Sofala south/inclusive of the Pungwe, and Manica south/inclusive of the Pungwe. Existing hectares remain a bounded commercial-arable model for in-footprint coastal, lower-Limpopo, southern Sofala wetland/river, and southern Manica mixed-farming belts; this is not Maputo-Gaza shorthand and not whole-Mozambique potential.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: southern Mozambique was re-read as the full Maputo/Gaza/Inhambane plus south-of-Pungwe Sofala/Manica footprint, with lowland maize, millet/sorghum, rice, bananas, sugar, cotton, and bounded highland tobacco support.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Southern Mozambique is a hot coastal and riverine plain with rice, sugar, irrigation, cattle/crop transition, and coastal-to-inland analogues; used only for the corrected split-state footprint.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,"Lourenço Marques arable capacity is bound to the corrected full split-state footprint; row-local evidence may localize to Maputo Bay, lower Limpopo, Inhambane coast, southern Sofala, or southern Manica, but none of those belts defines the whole state.",arable-target-capacity-0102,active,arable-target-capacity-0066,11,2026-04-24,Lourenço Marques full-footprint repair: preserved arable hectares but replaced Maputo-Gaza/lower-Limpopo scope wording.
