state,state_id,resource,resource_family,vanilla_proxy_state,vanilla_proxy_id,vanilla_cap,current_live_cap,observed_output_x,output_addition_y,plausibility_haircut_z,adjusted_output,denominator_units_per_cap,denominator_status,base_cap,adjusted_cap,minimum_operating_floor_cap,documented_working_floor_eligible,final_audited_cap,status,exception_status,adjustment_key,problem_type,adjustment_reason,earliest_commercial_activity_year,flagship_scale_year,representative_max_year,representative_max_output,year_selection_reason,gdp_geography_used,gdp_geography_level,gdp_anchor_year,gdp_value_at_anchor_year,selected_resource_year,selection_mode,gdp_distance_ratio,gdp_comparability_status,target_estimation_method,interpolation_used,comparator_included_in_denominator,comparator_basket_coverage_share,selection_note,counterevidence_status,counterevidence_note,plausibility_1936_status,observed_output_x_reason,y_basis,y_reason,y_counterevidence_trigger,y_quantification_method,z_reason,audit_class,proxy_kind,proxy_native_unit,proxy_to_slot_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,calculation_note
Botswana,STATE_BOTSWANA,Oil (discovered),Oil,Botswana,STATE_BOTSWANA,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,botswana::oil-discovered,counterfactual checked and rejected,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Botswana,national,2006,10665.679527,,gdp_match,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Botswana / Oil (discovered) row in the proposal registry.,,,,Explicit zero retained for oil until a localized petroleum target row is frozen.
Botswana,STATE_BOTSWANA,Oil (undiscovered),Oil,Botswana,STATE_BOTSWANA,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,botswana::oil-undiscovered,counterfactual checked and rejected,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Botswana,national,2006,10665.679527,,gdp_match,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Botswana / Oil (undiscovered) row in the proposal registry.,,,,Explicit zero retained for oil until a localized petroleum target row is frozen.
Botswana,STATE_BOTSWANA,Rubber (discovered),Rubber,Botswana,STATE_BOTSWANA,0,0,,0.0,0.0,,10000.0,formula-driven,,,,no,0,explicit exception,manual_zero_exception,botswana::rubber-discovered,counterfactual checked and rejected,Kept discovered rubber disabled because no localized plantation chain or quantitative target observation survives the current provenance pass.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Botswana,national,2006,10665.679527,,gdp_match,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend a discovered rubber slot here.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Botswana / Rubber (discovered) row in the proposal registry.,,,,Explicit zero retained for discovered rubber until localized plantation evidence is frozen.
Botswana,STATE_BOTSWANA,Rubber (undiscovered),Rubber,Botswana,STATE_BOTSWANA,0,0,0.0,0.0,0.0,,10000.0,formula-driven,0.0,,,no,0,explicit exception,manual_zero_exception,botswana::rubber-undiscovered,counterfactual checked and rejected,Latent-rubber model keeps this row as an explicit zero exception because the audited state footprint does not support a bounded plantation slot.,,,1936,0.0,Representative year is audited metadata only for the latent-rubber land-capacity model; rubber no longer uses GDP-selected output rows here.,,,,,,,,,,,20,,Rubber (undiscovered) is audited from direct effective commercial plantation hectares rather than GDP-selected latex output.,supports,Proposal registry rejects a latent rubber slot here; broad tropical suitability is not enough to keep the cap enabled.,pass,Rubber (undiscovered) now uses direct effective commercial plantation hectares from audited rubber land-class rows.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Botswana / Rubber (undiscovered) row in the proposal registry.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^bot]: Botswana is drought-prone and cattle-dominant rather than humid plantation country.,Explicit zero retained under the latent-rubber model because the audited state footprint does not support a bounded plantation slot.
Lourenço Marques,STATE_LOURENCO_MARQUES,Arable Land,Arable Land,Lourenço Marques,STATE_LOURENCO_MARQUES,80,30,1726562.5,0.0,0.0,1726562.5,55714.28571428572,formula-driven,30.989583333333332,30.989583333333332,,no,31,formula-driven,,,,Land-capacity model uses direct effective commercial hectares; legacy output-gap uplift is retired.,,,1936,,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,,,,,,,,,,,7,,Arable land is audited from direct effective commercial agricultural hectares rather than GDP-selected crop output.,supports,Land-capacity model replaces the old output-gap reconstruction for arable rows.,pass,Observed x is direct effective commercial agricultural hectares from audited land-class rows.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,direct,,,,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lourenço Marques section; coastal sugar/banana/cotton/maize mixed-farming profile.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Lourenço Marques comparator basket and weighted agricultural matches.,Arable now uses direct land-capacity x with no legacy output-gap Y or GDP/output smoothing.
Lourenço Marques,STATE_LOURENCO_MARQUES,Coal Mine,Coal Mine,Lourenço Marques,STATE_LOURENCO_MARQUES,40,0,,0.0,0.0,0.0,468047.3434204712,formula-driven,,0.0,,no,0,constrained zero,,louren-o-marques::coal-mine,,Retained a zero coal row because the reviewed Mozambican coal chain is Tete-localized and does not extend into the Maputo-Gaza littoral audited for Lourenço Marques.,,,1936,0.0,The coal row was rechecked against Mozambican coal geography before accepting a southern zero for the Maputo-Gaza footprint.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Reviewed Mozambican coal output remains Tete-localized: the auditable coal chain runs through Moatize and western Tete rather than the Maputo-Gaza littoral.,pass,No frozen localized coal output survives the validation pass because the reviewed Mozambican coal mines are listed in Tete Province rather than in the southern littoral footprint.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,The Mineral Industry of Mozambique in 2016,https://pubs.usgs.gov/myb/vol3/2016/myb3-2016-mozambique.pdf,"Coal section / p. 3 and Table 2 / p. 7: Chirodze, Minas Moatize, and the major coal operations listed in the yearbook are in Tete Province.",mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,"Mozambique section: Tete / Moatize is the coal-state, while the rest of Mozambique is not prioritized for coal.",Explicit constrained zero retained after the state pass rechecked the coal family against Tete-localized mine listings and the existing southern crop-and-port model.
Lourenço Marques,STATE_LOURENCO_MARQUES,Fishing,Fishing,Lourenço Marques,STATE_LOURENCO_MARQUES,8,2,9541.42646307353,0.0,0.0,9541.42646307353,5950.541160752551,formula-driven,1.6034552497519148,1.6034552497519148,,no,2,formula-driven,,,,"Kept a two-cap fishing row because Maputo Bay supports a real commercial shrimp and mixed-species fishery, but the southern bay is still a smaller fishing district than vanilla's broad coast-wide allocation.",,,2021,15624.120444436623,"The fishing row keeps the GDP-fallback output family, but the state pass rechecked the result against Maputo Bay's commercial shrimp and mixed-species fishery before accepting the reduced cap.",Mozambique,national,1973,2986.0,2021,economic_peak_fallback,0.901759703147877,,,no,,,Mozambique never reaches GBR 1940 GDP per capita in the frozen series; candidate year 2021 is the strongest available development match under that ceiling.,supports,"Maputo Bay is a real southern fishing node, but the national family remains smaller than vanilla's broad coast-wide allocation and well below Sofala Bank's scale.",pass,"Observed x uses the GDP-fallback Mozambique fishing anchor, cross-checked against the localized Maputo Bay shrimp grounds and commercial catch record.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,direct,,,,FAO Fisheries Report No. 852,https://www.fao.org/4/a1511e/a1511e.pdf,"Mozambique country report / p. 65: two main shrimp fishing grounds include Maputo Bay in the south, where most catches come from artisanal and semi-industrial fisheries.",Research cruise paves the way for ecosystem-based management of fisheries resources in Maputo Bay,https://www.fao.org/mozambique/news/details/Research-cruise-paves-the-way-for-ecosystem-based-management-of-fisheries-resources-in-Maputo-Bay/en,Maputo Bay page: shrimp fisheries benefit at least 3000 families and historical catches were about 800 tons in 1965-1972.,No Y uplift or Z haircut is applied; the localized southern shrimp fishery is accepted as the base output chain and rounds to two caps at the current denominator.
Lourenço Marques,STATE_LOURENCO_MARQUES,Gold Mine,Gold Mine,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,4.638038205553189,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::gold-mine,counterfactual checked and rejected,Kept the gold-mine slot at zero because there is no frozen target observation for a commercial gold-mine row in this state and the proposal registry does not defend one for the 1836-1936 horizon.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry rejects a standalone gold-mine slot here; any gold-family logic for this state stays out of the capped row until direct target evidence is frozen.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Gold Mine row in the proposal registry.,mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,Use alongside the proposal registry for state-level mining plausibility checks.,Explicit zero retained for Gold Mine despite a live comparator family because the target-side evidence chain is still absent.
Lourenço Marques,STATE_LOURENCO_MARQUES,Iron Mine,Iron Mine,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,63712.72421147216,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::iron-mine,,,,,,,,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Lourenço Marques,STATE_LOURENCO_MARQUES,Lead Mine,Lead Mine,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,1424.3862580391383,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::lead-mine,,,,,,,,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Lourenço Marques,STATE_LOURENCO_MARQUES,Sulfur Mine,Sulfur Mine,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,724.5356827022321,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::sulfur-mine,,,,,,,,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Lourenço Marques,STATE_LOURENCO_MARQUES,Whaling,Whaling,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::whaling,counterfactual checked and rejected,Kept whaling disabled because the reviewed proposal registry and fisheries research do not identify this state as a meaningful commercial whaling producer in the 1836-1936 horizon.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry rejects a whaling slot here after checking the state against the family-level South Atlantic and Cape/Namibia whaling logic.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Whaling row in the proposal registry.,agriculture and fisheries research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Whaling section: keep the family on the Atlantic and Cape side, not as a generic slot for the whole coast or inland states.",Explicit zero retained for whaling because the state fails the commercial whaling slot test.
Lourenço Marques,STATE_LOURENCO_MARQUES,Wood,Wood,Lourenço Marques,STATE_LOURENCO_MARQUES,9,0,0.0,0.0,0.0,,33257.48168598174,formula-driven,0.0,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::wood,,Potential-forestry model keeps this row as an explicit zero exception; wooded land alone does not count as commercial forestry.,,,1936,0.0,Representative year is audited metadata only for the forestry-capacity model; wood no longer uses GDP-selected plantation-estate rows.,,,,,,,,,,,20,,Wood is audited from direct effective commercial forestry hectares rather than GDP-selected plantation-estate observations.,supports,"Maputo-Gaza shows some historical plantation activity, but the reviewed plantation footprint is tiny in the modern atlas and the bulk of Mozambique's planted area lies outside the audited southern littoral.",pass,Wood now uses direct effective commercial forestry hectares from audited wood land-class rows rather than observed plantation-estate area.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,Atlas of Mozambique Forest Resource Reference Map,https://www.dinaf.gov.mz/wp-content/uploads/2021/12/Atlas_Mozambique_Forest_Reference.pdf,"Table 4 / p. 20: forest plantation area is 149 ha in Maputo and 0 ha in Gaza, versus much larger plantation figures in provinces such as Sofala.",Tropical forest resources assessment project - Forest resource of Tropical Africa Vol. II,https://www.fao.org/4/ad910e/AD910E18.htm,"Plantations section: Maputo and Gaza plantations were public dune-fixation and eucalypt plantings, while the bulk of plantations concentrated in Manica and Sofala.",Explicit zero retained under the potential-forestry model because the audited footprint lacks a defensible commercial forestry belt.
Lourenço Marques,STATE_LOURENCO_MARQUES,Gold Fields (discovered),Gold Fields,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,4.638038205553189,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::gold-fields-discovered,,,,,,,,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Lourenço Marques,STATE_LOURENCO_MARQUES,Gold Fields (undiscovered),Gold Fields,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,4.638038205553189,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::gold-fields-undiscovered,,,,,,,,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Lourenço Marques,STATE_LOURENCO_MARQUES,Oil (discovered),Oil,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::oil-discovered,counterfactual checked and rejected,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Oil (discovered) row in the proposal registry.,,,,Explicit zero retained for oil until a localized petroleum target row is frozen.
Lourenço Marques,STATE_LOURENCO_MARQUES,Oil (undiscovered),Oil,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::oil-undiscovered,counterfactual checked and rejected,Kept oil disabled because the package still lacks a frozen localized petroleum observation or a defended discovery chain for this state.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend an oil slot here and no validated target observation survives the provenance pass.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Oil (undiscovered) row in the proposal registry.,,,,Explicit zero retained for oil until a localized petroleum target row is frozen.
Lourenço Marques,STATE_LOURENCO_MARQUES,Rubber (discovered),Rubber,Lourenço Marques,STATE_LOURENCO_MARQUES,0,0,,0.0,0.0,,10000.0,formula-driven,,,,no,0,explicit exception,manual_zero_exception,louren-o-marques::rubber-discovered,counterfactual checked and rejected,Kept discovered rubber disabled because no localized plantation chain or quantitative target observation survives the current provenance pass.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Mozambique,national,1973,2986.0,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry does not defend a discovered rubber slot here.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Rubber (discovered) row in the proposal registry.,,,,Explicit zero retained for discovered rubber until localized plantation evidence is frozen.
Lourenço Marques,STATE_LOURENCO_MARQUES,Rubber (undiscovered),Rubber,Lourenço Marques,STATE_LOURENCO_MARQUES,16,0,160000.0,0.0,0.0,160000.0,10000.0,formula-driven,16.0,16.0,,no,16,formula-driven,,,,Latent-rubber model replaces the old explicit-zero policy with direct effective commercial plantation hectares.,,,1936,160000.0,Representative year is audited metadata only for the latent-rubber land-capacity model; rubber no longer uses GDP-selected output rows here.,,,,,,,,,,,20,,Rubber (undiscovered) is audited from direct effective commercial plantation hectares rather than GDP-selected latex output.,,,pass,Rubber (undiscovered) now uses direct effective commercial plantation hectares from audited rubber land-class rows.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,direct,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Lourenço Marques / Rubber (undiscovered) row in the proposal registry.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^smz]: Southern Mozambique is a hot coastal and riverine plain; that supports a bounded latent plantation slot even though broad Mozambique-wide tropical potential is excluded.,Rubber (undiscovered) now uses direct effective commercial plantation hectares with a dedicated latent-rubber denominator.
Zambezi,STATE_ZAMBEZI,Arable Land,Arable Land,Zambezi,STATE_ZAMBEZI,70,25,1481125.0,0.0,0.0,1481125.0,55714.28571428572,formula-driven,26.58429487179487,26.58429487179487,,no,27,formula-driven,,,,Land-capacity model uses direct effective commercial hectares; legacy output-gap uplift is retired.,,,1936,,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,,,,,,,,,,,13,,Arable land is audited from direct effective commercial agricultural hectares rather than GDP-selected crop output.,supports,Land-capacity model replaces the old output-gap reconstruction for arable rows.,pass,Observed x is direct effective commercial agricultural hectares from audited land-class rows.,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,direct,,,,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Zambezi section; diversified maize/sugar/cotton/tea/tobacco profile under mixed conditions.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Zambezi comparator basket and weighted agricultural matches.,Arable now uses direct land-capacity x with no legacy output-gap Y or GDP/output smoothing.
Zambezi,STATE_ZAMBEZI,Coal Mine,Coal Mine,Zambezi,STATE_ZAMBEZI,44,4,1646237.6596006893,0.0,0.0,1646237.6596006893,468047.3434204712,formula-driven,3.5172460280835067,3.5172460280835067,,no,4,formula-driven,,,,,,,,,,Zimbabwe,national,1998,2369.019124,1991,economic_peak_fallback,0.796645741306735,,,no,,,Zimbabwe never reaches GBR 1940 GDP per capita in the frozen series; candidate year 1991 is the strongest available development match under that ceiling.,,,,,,,,,,,,,,,,,,,,
Zambezi,STATE_ZAMBEZI,Fishing,Fishing,Zambezi,STATE_ZAMBEZI,0,0,,0.0,0.0,,5950.541160752551,formula-driven,,,,no,0,explicit exception,manual_zero_exception,zambezi::fishing,,,,,,,,Zimbabwe,national,1998,2369.019124,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Zambezi,STATE_ZAMBEZI,Gold Mine,Gold Mine,Zambezi,STATE_ZAMBEZI,0,0,,0.0,0.0,,4.638038205553189,formula-driven,,,,no,0,explicit exception,manual_zero_exception,zambezi::gold-mine,counterfactual checked and rejected,Kept the gold-mine slot at zero because there is no frozen target observation for a commercial gold-mine row in this state and the proposal registry does not defend one for the 1836-1936 horizon.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Zimbabwe,national,1998,2369.019124,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry rejects a standalone gold-mine slot here; any gold-family logic for this state stays out of the capped row until direct target evidence is frozen.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Zambezi / Gold Mine row in the proposal registry.,mining research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/mining research.md,Use alongside the proposal registry for state-level mining plausibility checks.,Explicit zero retained for Gold Mine despite a live comparator family because the target-side evidence chain is still absent.
Zambezi,STATE_ZAMBEZI,Iron Mine,Iron Mine,Zambezi,STATE_ZAMBEZI,0,0,,0.0,0.0,,63712.72421147216,formula-driven,,,,no,0,explicit exception,manual_zero_exception,zambezi::iron-mine,,,,,,,,Zimbabwe,national,1998,2369.019124,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Zambezi,STATE_ZAMBEZI,Lead Mine,Lead Mine,Zambezi,STATE_ZAMBEZI,0,1,10.465051418149695,0.0,0.0,10.465051418149695,1424.3862580391383,formula-driven,0.007347060082253436,0.007347060082253436,,no,1,formula-driven,,,,,,,,,,Zimbabwe,,,,1909,manual_override,,,,no,,,Mapped GDP geography lacks a value for the candidate resource years; representative year stayed manual.,,,,,,,,,,,,,,,,,,,,
Zambezi,STATE_ZAMBEZI,Sulfur Mine,Sulfur Mine,Zambezi,STATE_ZAMBEZI,0,0,,0.0,0.0,,724.5356827022321,formula-driven,,,,no,0,explicit exception,manual_zero_exception,zambezi::sulfur-mine,,,,,,,,Zimbabwe,national,1998,2369.019124,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,,,,,,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,,,,,,,,,,,
Zambezi,STATE_ZAMBEZI,Whaling,Whaling,Zambezi,STATE_ZAMBEZI,0,0,,0.0,0.0,,,denominator_unavailable,,,,no,0,explicit exception,manual_zero_exception,zambezi::whaling,counterfactual checked and rejected,Kept whaling disabled because the reviewed proposal registry and fisheries research do not identify this state as a meaningful commercial whaling producer in the 1836-1936 horizon.,,,1936,,No GDP-selected target row is used here; this non-land row is held as an explicit audited exception until localized quantitative evidence is frozen.,Zimbabwe,national,1998,2369.019124,,economic_peak_fallback,,,,no,,,No direct target observation is frozen for this row; the state GDP anchor is recorded for audit context only.,supports,Proposal registry rejects a whaling slot here after checking the state against the family-level South Atlantic and Cape/Namibia whaling logic.,pass,"No frozen quantitative target observation survives the validation pass for this row, so x is not formula-driven.",,No upward addition.,No counterevidence-triggered addition.,No upward addition.,No downward plausibility haircut.,exception,,,,resource_proposal.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/resource_proposal.md,Zambezi / Whaling row in the proposal registry.,agriculture and fisheries research.md,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Whaling section: keep the family on the Atlantic and Cape side, not as a generic slot for the whole coast or inland states.",Explicit zero retained for whaling because the state fails the commercial whaling slot test.
